	Significant	X.Log.P.value.	Difference	Majority.protein.IDs	Protein.IDs	Protein.names	Gene.names	id	Fasta.headers	Peptide.counts..all.	Peptide.counts..razor.unique.	Peptide.counts..unique.	Number.of.proteins	Peptides.LM2_WCL_1	Peptides.LM2_WCL_2	Peptides.LM2_WCL_3	Peptides.MDAMB231_WCL_1	Peptides.MDAMB231_WCL_2	Peptides.MDAMB231_WCL_3	Unique.peptides.LM2_WCL_1	Unique.peptides.LM2_WCL_2	Unique.peptides.LM2_WCL_3	Unique.peptides.MDAMB231_WCL_1	Unique.peptides.MDAMB231_WCL_2	Unique.peptides.MDAMB231_WCL_3	Sequence.length	Sequence.lengths	Identification.type.LM2_WCL_1	Identification.type.LM2_WCL_2	Identification.type.LM2_WCL_3	Identification.type.MDAMB231_WCL_1	Identification.type.MDAMB231_WCL_2	Identification.type.MDAMB231_WCL_3	Sequence.coverage.LM2_WCL_1....	Sequence.coverage.LM2_WCL_2....	Sequence.coverage.LM2_WCL_3....	Sequence.coverage.MDAMB231_WCL_1....	Sequence.coverage.MDAMB231_WCL_2....	Sequence.coverage.MDAMB231_WCL_3....	Symbol.color	Symbol.type	Symbol.size	Show.label	Only.identified.by.site	Reverse	Potential.contaminant	Student.s.T.test.Significant.LM2_MDA	Student.s.T.test.significant	Peptides	Razor...unique.peptides	Unique.peptides	Sequence.coverage....	Unique...razor.sequence.coverage....	Unique.sequence.coverage....	Mol..weight..kDa.	Q.value	Score	Student.s.T.test.p.value.LM2_MDA	Student.s.T.test.q.value.LM2_MDA	Student.s.T.test.Difference.LM2_MDA	Student.s.T.test.Test.statistic.LM2_MDA	LFQ.intensity.LM2_WCL_1	LFQ.intensity.LM2_WCL_2	LFQ.intensity.LM2_WCL_3	LFQ.intensity.MDAMB231_WCL_1	LFQ.intensity.MDAMB231_WCL_2	LFQ.intensity.MDAMB231_WCL_3	DEGs	DEPs	namesdep
472	+	1.59459432671277	-2.09191576639811	P07947	P07947	Tyrosine-protein kinase Yes	YES1	838	Tyrosine-protein kinase Yes OS=Homo sapiens OX=9606 GN=YES1 PE=1 SV=3	20	20	11	1	4	5	2	6	8	7	4	3	1	3	3	3	543	543	By MS/MS	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	13.1	14.9	4.6	17.3	21.9	19.2	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	20	20	11	48.8	48.8	32.6	60.801	0	323.31	0.0254334733009345	0.037918200408998	-2.09191576639811	-3.47646975312325	25.0192852020264	26.3269577026367	24.2990798950195	27.4025936126709	27.4094886779785	27.1089878082275	DOWN	DOWN	YES1
1661	+	3.60799236385649	-2.06030909220378	Q15084	Q15084	Protein disulfide-isomerase A6	PDIA6	2452	Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1	21	21	21	1	16	16	16	18	19	19	16	16	16	18	19	19	440	440	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	34.3	34.3	34.3	35	41.1	35.5	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	21	21	21	41.1	41.1	41.1	48.121	0	323.31	0.000246608269766516	0.00404938271604938	-2.06030909220378	-12.3552861865572	29.7631759643555	29.325366973877	29.7549667358398	31.5743865966797	31.8396606445313	31.6103897094727	DOWN	DOWN	PDIA6
2037	+	3.69085712778916	-2.05044301350912	Q8TCS8	Q8TCS8	Polyribonucleotide nucleotidyltransferase 1, mitochondrial	PNPT1	3178	Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PNPT1 PE=1 SV=2	25	25	25	1	5	5	11	17	15	15	5	5	11	17	15	15	783	783	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	9.3	9.8	20.3	31.2	27.5	26.3	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	25	25	25	44.7	44.7	44.7	85.95	0	78.458	0.000203771232472603	0.00471942446043165	-2.05044301350912	-12.9717535355849	26.4889488220215	26.633394241333	26.9470386505127	28.8311367034912	28.5768299102783	28.812744140625	DOWN	DOWN	PNPT1
2893	+	3.47097125681761	-2.04903475443522	Q9Y606	Q9Y606	tRNA pseudouridine synthase A, mitochondrial	PUS1	4618	tRNA pseudouridine synthase A OS=Homo sapiens OX=9606 GN=PUS1 PE=1 SV=3	8	8	8	1	2	2	5	4	8	6	2	2	5	4	8	6	427	427	By matching	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	7.5	8.4	16.6	15.9	27.6	20.4	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	8	8	8	27.6	27.6	27.6	47.47	0	14.286	0.000338087211302176	0.0048	-2.04903475443522	-11.3969505467547	24.757251739502	24.6287860870361	24.6131858825684	26.519847869873	27.0622940063477	26.5641860961914	DOWN	DOWN	PUS1
1906	+	3.52443749438198	-2.04442151387533	Q7Z406	Q7Z406	Myosin-14	MYH14	2897	Myosin-14 OS=Homo sapiens OX=9606 GN=MYH14 PE=1 SV=2	57	52	50	1	8	6	13	40	36	41	4	2	8	34	31	35	1995	1995	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	3.9	2.7	7.9	27.1	25.9	29.7	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	57	52	50	38.3	35.9	34.2	227.87	0	323.31	0.000298925184259043	0.00379190751445087	-2.04442151387533	-11.7621419749791	27.9779834747314	28.2695922851563	27.7230567932129	30.1184253692627	29.8898754119873	30.0955963134766	DOWN	DOWN	MYH14
911	+	3.83536541049862	-2.04100608825684	P38117	P38117	Electron transfer flavoprotein subunit beta	ETFB	1435	Electron transfer flavoprotein subunit beta OS=Homo sapiens OX=9606 GN=ETFB PE=1 SV=3	20	20	20	1	8	7	8	17	15	13	8	7	8	17	15	13	255	255	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	38.8	40	51.8	69.8	69.8	63.1	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	20	20	20	70.6	70.6	70.6	27.843	0	60.18	0.000146094743242496	0.00382456140350877	-2.04100608825684	-14.1182958507991	27.5833377838135	27.5011196136475	27.3236274719238	29.2755756378174	29.6888580322266	29.5666694641113	DOWN	DOWN	ETFB
418	+	3.90654338161594	-2.0364735921224	P04792	P04792	Heat shock protein beta-1	HSPB1	763	Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2	12	12	12	1	6	6	5	10	12	12	6	6	5	10	12	12	205	205	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	53.2	50.2	42	58.5	58.5	58.5	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	12	12	12	58.5	58.5	58.5	22.782	0	323.31	0.000124009974553918	0.00436	-2.0364735921224	-14.7184342134387	27.7101058959961	28.105396270752	28.0703525543213	30.1109809875488	29.9494895935059	29.9348049163818	DOWN	DOWN	HSPB1
673	+	1.31078670150049	-2.02262687683105	P19404	P19404	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial	NDUFV2	1109	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV2 PE=1 SV=2	3	3	3	1	1	2	1	2	2	3	1	2	1	2	2	3	249	249	By MS/MS	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	4.4	10	4.4	16.5	16.5	22.1	Color2 [DarkGray]	1	4	NA	NA	NA	NA			3	3	3	22.1	22.1	22.1	27.391	0	13.038	0.0488892414003733	0.0570566666666667	-2.02262687683105	-2.79843994833594	22.593204498291	24.6859645843506	22.5246601104736	25.186767578125	25.5657253265381	25.1192169189453	DOWN	DOWN	NDUFV2
430	+	2.96840831502438	-2.02192306518555	P05166	P05166	Propionyl-CoA carboxylase beta chain, mitochondrial	PCCB	780	Propionyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens OX=9606 GN=PCCB PE=1 SV=3	5	5	5	1	0	0	0	4	3	2	0	0	0	4	3	2	539	539				By MS/MS	By MS/MS	By MS/MS	0	0	0	11.7	8.3	6.9	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	5	5	5	13.2	13.2	13.2	58.215	0	12.892	0.00107545361808564	0.00620195439739414	-2.02192306518555	-8.44813704721287	23.4005317687988	23.91162109375	23.1501483917236	25.6370487213135	25.540319442749	25.3507022857666	DOWN	DOWN	PCCB
460	+	2.78078130499083	-2.01698939005534	P07384	P07384	Calpain-1 catalytic subunit	CAPN1	825	Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1	31	31	31	1	16	18	18	19	19	22	16	18	18	19	19	22	714	714	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	24.1	34	31.8	29.7	31.9	35.2	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	31	31	31	45.5	45.5	45.5	81.889	0	181.25	0.00165660395936436	0.00988739946380697	-2.01698939005534	-7.54074281874524	27.9322452545166	27.9684562683105	28.7449645996094	30.1835250854492	30.2111797332764	30.301929473877	DOWN	DOWN	CAPN1
1410	+	5.36434278430977	-2.00694529215495	Q04837	Q04837	Single-stranded DNA-binding protein, mitochondrial	SSBP1	2103	Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1	13	13	13	1	8	8	11	12	7	11	8	8	11	12	7	11	148	148	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	62.8	62.8	77.7	66.2	60.1	77.7	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	13	13	13	77.7	77.7	77.7	17.259	0	106.34	4.32172586863271e-06	0	-2.00694529215495	-34.2774464585916	27.7133865356445	27.8999481201172	27.8034114837646	29.8157386779785	29.771276473999	29.8505668640137	DOWN	DOWN	SSBP1
1015	+	4.07990610552171	-1.99760564168295	P48735	P48735	Isocitrate dehydrogenase [NADP], mitochondrial	IDH2	1568	Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens OX=9606 GN=IDH2 PE=1 SV=2	20	20	20	1	5	8	8	16	15	15	5	8	8	16	15	15	452	452	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	16.8	28.3	26.3	46.5	44.5	44	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	20	20	20	51.8	51.8	51.8	50.909	0	112.16	8.31943617892375e-05	0.00237974683544304	-1.99760564168295	-16.285636728123	27.0558967590332	27.3529605865479	27.1115779876709	29.1077175140381	29.3338775634766	29.0716571807861	DOWN	DOWN	IDH2
452	+	2.10038331986551	-1.99608103434245	P06865	P06865	Beta-hexosaminidase subunit alpha	HEXA	810	Beta-hexosaminidase subunit alpha OS=Homo sapiens OX=9606 GN=HEXA PE=1 SV=2	6	6	6	1	1	0	1	4	3	4	1	0	1	4	3	4	529	529	By matching		By matching	By MS/MS	By MS/MS	By MS/MS	1.9	0	1.9	11	6.6	10	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	6	6	6	14.6	14.6	14.6	60.702	0	24.35	0.00793627448800343	0.0195029239766082	-1.99608103434245	-4.91878962145559	23.0722961425781	24.1541652679443	23.0248718261719	25.4780921936035	25.0928516387939	25.6686325073242	DOWN	DOWN	HEXA
192	+	3.99919718862939	-1.9952252705892	O60547	O60547	GDP-mannose 4,6 dehydratase	GMDS	419	GDP-mannose 4,6 dehydratase OS=Homo sapiens OX=9606 GN=GMDS PE=1 SV=1	13	13	13	1	6	6	10	9	11	10	6	6	10	9	11	10	372	372	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	22.6	22.6	35.5	33.6	39.8	35.5	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	13	13	13	41.9	41.9	41.9	41.949	0	76.422	0.000100185025110054	0.00213636363636364	-1.9952252705892	-15.5368198637599	26.9506034851074	27.0078506469727	27.3577499389648	29.0700454711914	29.101993560791	29.1298408508301	DOWN	DOWN	GMDS
1577	+	1.303119675434	-1.97034517923991	Q14116	Q14116	Interleukin-18	IL18	2336	Interleukin-18 OS=Homo sapiens OX=9606 GN=IL18 PE=1 SV=1	6	6	6	1	4	4	1	5	6	3	4	4	1	5	6	3	193	193	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	37.3	25.9	8.3	42	44.6	21.2	Color2 [DarkGray]	1	4	NA	NA	NA	NA			6	6	6	44.6	44.6	44.6	22.326	0	30.362	0.0497599946015198	0.0576079404466501	-1.97034517923991	-2.78114931114368	26.388801574707	25.7616710662842	24.0480766296387	27.2772846221924	27.5928478240967	27.2394523620605	DOWN	DOWN	IL18
2567	+	2.37676912468143	-1.96968587239583	Q9NUB1	Q9NUB1	Acetyl-coenzyme A synthetase 2-like, mitochondrial	ACSS1	4105	Acetyl-coenzyme A synthetase 2-like, mitochondrial OS=Homo sapiens OX=9606 GN=ACSS1 PE=1 SV=2	5	5	5	1	0	0	0	2	4	3	0	0	0	2	4	3	689	689				By MS/MS	By MS/MS	By MS/MS	0	0	0	3.8	9	6.8	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	5	5	5	11	11	11	74.856	0	9.2641	0.00419982191416958	0.0137761467889908	-1.96968587239583	-5.87254857601793	23.1189231872559	23.1449337005615	23.2211837768555	24.4649906158447	25.4242553710938	25.5048522949219	DOWN	DOWN	ACSS1
395	+	2.32391995578654	-1.95142618815104	P01893	P01893;P30511;P17693	Putative HLA class I histocompatibility antigen, alpha chain H	HLA-H	720	Putative HLA class I histocompatibility antigen, alpha chain H OS=Homo sapiens OX=9606 GN=HLA-H PE=5 SV=3	5;2;1	1;0;0	1;0;0	3	2	3	3	3	4	3	0	0	0	1	1	1	362	362;346;338	By matching	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	10.2	13.5	13.5	14.6	18	11.3	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	5	1	1	18	4.4	4.4	40.891	0	12.297	0.00474329400198049	0.0148919860627178	-1.95142618815104	-5.67953545928513	23.6973628997803	24.2985858917236	23.7705059051514	25.8376655578613	25.395975112915	26.387092590332	DOWN	DOWN	HLA-H
549	+	4.81504512273407	-1.94669723510742	P11166	P11166	Solute carrier family 2, facilitated glucose transporter member 1	SLC2A1	937	Solute carrier family 2, facilitated glucose transporter member 1 OS=Homo sapiens OX=9606 GN=SLC2A1 PE=1 SV=2	16	16	16	1	6	7	7	10	9	10	6	7	7	10	9	10	492	492	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	13.4	13.4	13.6	16.1	14	14.4	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	16	16	16	16.7	16.7	16.7	54.083	0	323.31	1.5309283915894e-05	0.00255555555555556	-1.94669723510742	-24.9540053783705	29.0924739837646	28.8896865844727	29.0955448150635	30.8965587615967	31.0090522766113	31.012186050415	DOWN	DOWN	SLC2A1
1659	+	2.35646171115467	-1.94275347391764	Q15067	Q15067	Peroxisomal acyl-coenzyme A oxidase 1	ACOX1	2450	Peroxisomal acyl-coenzyme A oxidase 1 OS=Homo sapiens OX=9606 GN=ACOX1 PE=1 SV=3	12	12	12	1	2	3	3	6	11	9	2	3	3	6	11	9	660	660	By MS/MS	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	4.5	4.7	6.7	14.2	23.5	20.3	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	12	12	12	24.5	24.5	24.5	74.423	0	18.447	0.00440086745636243	0.014046511627907	-1.94275347391764	-5.79775384548506	25.2847499847412	24.8624954223633	25.2644557952881	26.5406589508057	27.5986099243164	27.1006927490234	DOWN	DOWN	ACOX1
2153	+	1.42559654288418	-1.93171310424805	Q96B49	Q96B49	Mitochondrial import receptor subunit TOM6 homolog	TOMM6	3390	Mitochondrial import receptor subunit TOM6 homolog OS=Homo sapiens OX=9606 GN=TOMM6 PE=1 SV=1	3	3	3	1	3	1	1	2	3	3	3	1	1	2	3	3	74	74	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	70.3	37.8	37.8	56.8	70.3	70.3	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	3	3	3	70.3	70.3	70.3	8.0019	0	28.098	0.0375321511899111	0.048025202520252	-1.93171310424805	-3.06344359572932	25.8368721008301	25.0790138244629	23.7323131561279	26.5750637054443	27.0511322021484	26.8171424865723	DOWN	DOWN	TOMM6
220	+	1.49903863569335	-1.92933972676595	O75146	O75146;O00291	Huntingtin-interacting protein 1-related protein	HIP1R	462	Huntingtin-interacting protein 1-related protein OS=Homo sapiens OX=9606 GN=HIP1R PE=1 SV=2	16;1	16;1	16;1	2	2	3	9	7	12	11	2	3	9	7	12	11	1068	1068;1037	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	2.5	2.5	10.1	9.4	15.3	13.4	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	16	16	16	20.9	20.9	20.9	119.39	0	26.823	0.0316928550461492	0.0419007633587786	-1.92933972676595	-3.23937022948558	25.0954704284668	26.7413692474365	26.8222579956055	27.7584991455078	28.3287734985352	28.3598442077637	DOWN	DOWN	HIP1R
807	+	2.30877399429603	-1.91429074605306	P30038	P30038	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	ALDH4A1	1289	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH4A1 PE=1 SV=3	5	5	5	1	0	0	0	3	4	2	0	0	0	3	4	2	563	563				By MS/MS	By MS/MS	By MS/MS	0	0	0	8.7	11	5.9	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	5	5	5	13.9	13.9	13.9	61.719	0	7.9788	0.00491163409801514	0.0149003436426117	-1.91429074605306	-5.62519031051175	23.4692497253418	24.2506790161133	23.1985931396484	25.8072509765625	25.3990440368652	25.455099105835	DOWN	DOWN	ALDH4A1
199	+	3.47422513564746	-1.90306154886882	O60701	O60701	UDP-glucose 6-dehydrogenase	UGDH	431	UDP-glucose 6-dehydrogenase OS=Homo sapiens OX=9606 GN=UGDH PE=1 SV=1	28	28	28	1	10	8	10	19	20	14	10	8	10	19	20	14	494	494	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	23.5	18	23.1	51.4	54.3	38.5	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	28	28	28	63.4	63.4	63.4	55.023	0	184.67	0.000335563614986925	0.00487912087912088	-1.90306154886882	-11.4188637222149	27.3905086517334	27.7314338684082	27.4289417266846	29.6554164886475	29.2192573547363	29.3853950500488	DOWN	DOWN	UGDH
426	+	4.15718168104111	-1.88489596048991	P05091	P05091;P47895;O94788	Aldehyde dehydrogenase, mitochondrial	ALDH2	773	Aldehyde dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH2 PE=1 SV=2	18;1;1	18;1;1	17;0;0	3	9	9	11	16	14	17	9	9	10	15	14	16	517	517;512;518	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	31.3	30.4	36.8	41.2	39.5	41.2	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	18	18	17	41.2	41.2	39.5	56.381	0	144.46	6.96335151069776e-05	0.00254054054054054	-1.88489596048991	-17.0355206064104	28.1211452484131	28.0386295318604	28.3449001312256	29.955322265625	30.1686592102051	30.0353813171387	DOWN	DOWN	ALDH2
962	+	2.94664028235534	-1.87660280863444	P43405	P43405	Tyrosine-protein kinase SYK	SYK	1505	Tyrosine-protein kinase SYK OS=Homo sapiens OX=9606 GN=SYK PE=1 SV=1	4	4	4	1	0	1	0	2	3	3	0	1	0	2	3	3	635	635		By matching		By MS/MS	By MS/MS	By MS/MS	0	2.4	0	7.1	9.4	9.4	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	4	4	4	11.8	11.8	11.8	72.065	0	10.813	0.00113073209023685	0.0060253164556962	-1.87660280863444	-8.33802535798874	23.4302215576172	23.0034465789795	23.4505519866943	25.0635280609131	25.5072135925293	24.943286895752	DOWN	DOWN	SYK
545	+	5.46022582661267	-1.87367757161459	P10809	P10809	60 kDa heat shock protein, mitochondrial	HSPD1	932	60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2	67	67	67	1	41	47	46	57	56	56	41	47	46	57	56	56	573	573	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	63.7	69.8	61.1	73.6	73.6	74.2	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	67	67	67	77.8	77.8	77.8	61.054	0	323.31	3.46556599362141e-06	0	-1.87367757161459	-36.2279343882566	32.8566055297852	32.9156494140625	32.9255523681641	34.7094917297363	34.8647994995117	34.7445487976074	DOWN	DOWN	HSPD1
762	+	3.15312127194936	-1.87348810831706	P26440	P26440	Isovaleryl-CoA dehydrogenase, mitochondrial	IVD	1232	Isovaleryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=IVD PE=1 SV=2	12	12	12	1	3	3	4	9	9	8	3	3	4	9	9	8	426	426	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	7.7	7.7	8.7	24.2	21.4	20.2	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	12	12	12	29.8	29.8	29.8	46.65	0	67.588	0.000702876022092676	0.00590243902439024	-1.87348810831706	-9.43759662135858	25.9987983703613	26.2163791656494	26.4779376983643	27.9931297302246	27.9335956573486	28.3868541717529	DOWN	DOWN	IVD
2651	+	2.89466857373048	-1.87081654866537	Q9P2R7	Q9P2R7	Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial	SUCLA2	4257	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLA2 PE=1 SV=3	17	17	17	1	9	7	10	16	14	15	9	7	10	16	14	15	463	463	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	33.7	21.2	25.1	45.6	42.8	45.1	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	17	17	17	47.5	47.5	47.5	50.317	0	95.559	0.00127447530950101	0.00833633633633634	-1.87081654866537	-8.08038506995779	27.6908569335938	27.2353496551514	27.5824775695801	29.6847686767578	29.3960113525391	29.0403537750244	DOWN	DOWN	SUCLA2
2226	+	2.10290164525581	-1.86370468139648	Q96ND0	Q96ND0	Protein FAM210A	FAM210A	3516	Protein FAM210A OS=Homo sapiens OX=9606 GN=FAM210A PE=1 SV=2	3	3	3	1	0	0	1	3	2	2	0	0	1	3	2	2	272	272			By matching	By MS/MS	By MS/MS	By MS/MS	0	0	7	16.5	11	11	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	3	3	3	16.5	16.5	16.5	30.776	0	11.645	0.00789038791133105	0.0192187958883994	-1.86370468139648	-4.92688836434654	23.6185436248779	22.4988288879395	23.3595561981201	25.0080852508545	24.7375831604004	25.3223743438721	DOWN	DOWN	FAM210A
2288	+	1.32179112462257	-1.84868049621582	Q99797	Q99797	Mitochondrial intermediate peptidase	MIPEP	3618	Mitochondrial intermediate peptidase OS=Homo sapiens OX=9606 GN=MIPEP PE=1 SV=2	7	7	7	1	1	2	4	5	5	6	1	2	4	5	5	6	713	713	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	1.4	2.9	6	10.4	7.3	8.8	Color2 [DarkGray]	1	4	NA	NA	NA	NA			7	7	7	12.9	12.9	12.9	80.64	0	11.1	0.0476660182987126	0.0564070647603028	-1.84868049621582	-2.82334261800211	23.1323852539063	25.0539093017578	25.0244941711426	26.5587368011475	26.0391311645508	26.1589622497559	DOWN	DOWN	MIPEP
518	+	4.91464064499824	-1.84256490071615	P09622	P09622	Dihydrolipoyl dehydrogenase, mitochondrial	DLD	897	Dihydrolipoyl dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=DLD PE=1 SV=2	14	14	14	1	8	11	10	9	11	13	8	11	10	9	11	13	509	509	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	21.2	28.3	25.3	23.8	24.6	33.6	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	14	14	14	33.6	33.6	33.6	54.177	0	239.77	1.21719274469892e-05	0.002875	-1.84256490071615	-26.4341250112314	27.8847751617432	27.7778739929199	27.745735168457	29.5361404418945	29.6817893981934	29.7181491851807	DOWN	DOWN	DLD
2461	+	2.27342564463192	-1.83020210266113	Q9H6R4	Q9H6R4	Nucleolar protein 6	NOL6	3918	Nucleolar protein 6 OS=Homo sapiens OX=9606 GN=NOL6 PE=1 SV=2	3	3	3	1	1	0	1	2	3	2	1	0	1	2	3	2	1146	1146	By MS/MS		By matching	By MS/MS	By MS/MS	By MS/MS	1.2	0	0.7	1.9	3.1	1.9	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	3	3	3	3.1	3.1	3.1	127.59	0	6.7183	0.00532812439098713	0.015972972972973	-1.83020210266113	-5.50000115320033	22.7237148284912	23.5597763061523	22.9865474700928	24.7294120788574	25.365062713623	24.6661701202393	DOWN	DOWN	NOL6
1844	+	3.84954870159187	-1.82346598307292	Q6NVY1	Q6NVY1	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	HIBCH	2772	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=HIBCH PE=1 SV=2	13	13	13	1	5	5	8	11	11	10	5	5	8	11	11	10	386	386	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	15.3	16.3	26.7	35	37	33.4	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	13	13	13	40.2	40.2	40.2	43.482	0	40.165	0.000141400615015234	0.004	-1.82346598307292	-14.2359601304187	26.2253246307373	26.2988529205322	26.4389667510986	28.0970287322998	28.3573303222656	27.9791831970215	DOWN	DOWN	HIBCH
2502	+	2.90558110933026	-1.81433868408203	Q9HCN8	Q9HCN8	Stromal cell-derived factor 2-like protein 1	SDF2L1	3995	Stromal cell-derived factor 2-like protein 1 OS=Homo sapiens OX=9606 GN=SDF2L1 PE=1 SV=2	4	4	4	1	2	2	2	4	3	3	2	2	2	4	3	3	221	221	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	13.1	14.9	14.9	33	22.2	22.2	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	4	4	4	33	33	33	23.598	0	55.485	0.00124285049799878	0.00841212121212121	-1.81433868408203	-8.13387548481772	24.6692008972168	25.3003368377686	25.332857131958	27.0192432403564	26.828929901123	26.89723777771	DOWN	DOWN	SDF2L1
